Title,Brand,user_url,Type,Price,ItemStatus,NbFavourite,Iduser,URL,photo_url,currency,NbEvalUser,UserRating,Description
2x T-shirt Gap The North Face,The North Face,https://www.vinted.fr/member/46372721-paulinasadowska1518,T-shirts,40.0,1,0,46372721,https://www.vinted.fr/items/6167965231-2x-t-shirt-gap-the-north-face,https://images1.vinted.net/t/02_01bcf_XfE4Jzzdtpm2vcjJ5rb4DYVH/f800/1744952114.jpeg?s=7487c0d0374b206d573367609b2aea4973ffb7f4,EUR,190,4.8,"Verkaufe 2x neu T-shirt. Schwarze von GAP, weiß von The North Face. Obwohl auf dem Etikett steht M und XL - beide passen eher M/L! 😉😉"
T-shirt The North Face,The North Face,https://www.vinted.fr/member/155942472-nathandrce,T-shirts,5.0,4,8,155942472,https://www.vinted.fr/items/6166167096-t-shirt-the-north-face,https://images1.vinted.net/t/04_01409_rrpz9TaeLDQW8ZfMsVELtLbr/f800/1744906218.jpeg?s=dc4bfc9e40fd05e5e8312df2aaec2435d91f172c,EUR,4,5,T-shirt The North Face blanc en bon état. Taille S
T-shirt The North Face,The North Face,https://www.vinted.fr/member/141478941-kisbeee,T-shirts,10.0,2,4,141478941,https://www.vinted.fr/items/6170117006-t-shirt-the-north-face,https://images1.vinted.net/t/04_00f15_EcqKQdpz3SPqZzNRqJ5QUuqf/f800/1744979595.jpeg?s=9c772eba7cd99feac2c06d38b538a26c52e948e4,EUR,52,4.8,"Porté quelques fois 
l'image est de mauvaise qualité, il n'est quasiment pas délavé"
T shirt,The North Face,https://www.vinted.fr/member/207211584-mesure1919,T-shirts,15.0,3,16,207211584,https://www.vinted.fr/items/6139372338-t-shirt,https://images1.vinted.net/t/04_0120c_n69vhpHAyuLNXfVhQ8z7bsXk/f800/1744545867.jpeg?s=47606c3b4139ee77a5700ecf0f399749a19156ef,EUR,178,5,Gr L neu
Camiseta The north face,The North Face,https://www.vinted.fr/member/49141912-isemo,T-shirts,8.0,4,4,49141912,https://www.vinted.fr/items/6172114153-camiseta-the-north-face,https://images1.vinted.net/t/04_01d68_QdRgyvxr8CNvdGiWvwN2VcB7/f800/1744995648.jpeg?s=073cf9e2103ec4724f2d965f6c89162b258e1680,EUR,25,5,"Muy bueno estado , Tiene un pequeño desperfecto ya arreglado . ( foto número 3 )"
Maglietta the north face grigia,The North Face,https://www.vinted.fr/member/79932820-angelo242,T-shirts,10.0,2,13,79932820,https://www.vinted.fr/items/6167905112-maglietta-the-north-face-grigia,https://images1.vinted.net/t/04_00972_qdV7YDLguZoLkwSqD8m799wV/f800/1744935163.jpeg?s=1582898f04428e149a31eac6820691986906adc6,EUR,2,3,"Mai indossata 
Condizioni perfette"
Tee-shirt Blanc The North face,The North Face,https://www.vinted.fr/member/54250671-valmatpon,T-shirts,10.0,4,5,54250671,https://www.vinted.fr/items/6169098688-tee-shirt-blanc-the-north-face,https://images1.vinted.net/t/03_016d2_hoDPGVRNd6AgJmSV5ERRfHkj/f800/1744970875.jpeg?s=8680b22689ca9119710666131795f583ada81dab,EUR,50,5,"Tee-shirt Blanc en taille XS de la marque The North Face.
En bon état."
Oversized shirt von The North Face,The North Face,https://www.vinted.fr/member/252020844-elsaschinner,T-shirts,7.0,3,30,252020844,https://www.vinted.fr/items/6126875600-oversized-shirt-von-the-north-face,https://images1.vinted.net/t/03_00001_fEgo52Pt7aCLXUZeAMoyzDyj/f800/1744365025.jpeg?s=fdbf594edd717faa0ae8edd76c851314146883a1,EUR,52,5,Nur einmal getragen
T Shirt Homme The North Face Never Stop Exploring Bleu Taille S,The North Face,https://www.vinted.fr/member/20179597-stan937,T-shirts,6.0,4,9,20179597,https://www.vinted.fr/items/6163896481-t-shirt-homme-the-north-face-never-stop-exploring-bleu-taille-s,https://images1.vinted.net/t/04_0022d_ShJGPLfvu3dssEfqaunyWy15/f800/1744885052.jpeg?s=10b30f88d4abbdf81b6bea8936601d48308bed68,EUR,631,4.9,#thenorthface #neverstopexploring
T-shirt The North Face S,The North Face,https://www.vinted.fr/member/29434725-debydan,T-shirts,13.0,3,7,29434725,https://www.vinted.fr/items/6168484899-t-shirt-the-north-face-s,https://images1.vinted.net/t/03_0031d_SfeNCREZ78ZS64vtY2vDNjG7/f800/1744964991.jpeg?s=d9516a7f6eea1424e5df950deaa7cec15bcec9fa,EUR,415,4.8,No description
R350 // T-shirt The North Face,The North Face,https://www.vinted.fr/member/14808455-pat1609,T-shirts,12.9,2,5,14808455,https://www.vinted.fr/items/6169160166-r350-t-shirt-the-north-face,https://images1.vinted.net/t/04_01884_N9V57bAjzucXUZfwT7JJ2HrR/f800/1744971419.jpeg?s=1f4b898260512c15834ad1eef4da54286a29421e,EUR,288,5,No description
t shirt - The north face,The North Face,https://www.vinted.fr/member/169552882-vincl23,T-shirts,8.0,3,12,169552882,https://www.vinted.fr/items/6167624715-t-shirt-the-north-face,https://images1.vinted.net/t/03_01071_qfjEZMPnidJ66xU4BAcAJsde/f800/1744923180.jpeg?s=600d08de6b9610225ead6a94737beed0fd985668,EUR,20,5,No description
The North Face TShirt,The North Face,https://www.vinted.fr/member/49058034-kristinacurkovic,T-shirts,10.0,3,6,49058034,https://www.vinted.fr/items/6119771433-the-north-face-tshirt,https://images1.vinted.net/t/02_01337_hra4AMp9Hv7SQqK7BPTcbGpo/f800/1744226937.jpeg?s=42d3d07058064eb7109d1258f743228a2c8e6607,EUR,11,4.3,No description
Camiseta North Face estampada,The North Face,https://www.vinted.fr/member/103461239-rodrigodearriba,T-shirts,10.0,3,7,103461239,https://www.vinted.fr/items/6169747025-camiseta-north-face-estampada,https://images1.vinted.net/t/02_0135a_bp8ZjCEeWEPKcaGgDUVrULaL/f800/1744976523.jpeg?s=b9abe6187428c3e47e9bb6c23bab525e5faa91f2,EUR,8,4,No description
T-shirt the north face,The North Face,https://www.vinted.fr/member/39616830-loannmrt,T-shirts,4.0,Satisfactory,2,39616830,https://www.vinted.fr/items/6170706182-t-shirt-the-north-face,https://images1.vinted.net/t/04_0190e_6GKGPQkCocg2CYRYvGnmfYDY/f800/1744984330.jpeg?s=9248fb1774019f098b8f7a325b2df5b12ccb1452,EUR,27,4.8,No description
T-Shirt The North Face,The North Face,https://www.vinted.fr/member/110476964-samueledelzotto,T-shirts,8.0,3,5,110476964,https://www.vinted.fr/items/6168813606-t-shirt-the-north-face,https://images1.vinted.net/t/04_00554_41whhMdr2FKcrFBLnnRXkBE8/f800/1744968327.jpeg?s=7ecf92d6bae9b554b28d36615c19a4af5d60162b,EUR,39,4.1,No description
T shirt,The North Face,https://www.vinted.fr/member/41278901-natacha52000,T-shirts,4.0,2,11,41278901,https://www.vinted.fr/items/6163154033-t-shirt,https://images1.vinted.net/t/02_0086a_1oUGVQpFkPazjJSwaoLk8Wdd/f800/1744877164.jpeg?s=918535dc9c9fa70e9c910b210cfb53f6d072ac49,EUR,67,5,No description
t-shirt the north face,The North Face,https://www.vinted.fr/member/192336142-d4maxence,T-shirts,5.0,4,6,192336142,https://www.vinted.fr/items/6164809608-t-shirt-the-north-face,https://images1.vinted.net/t/04_013b8_9Z4sz1t3hWtcEyeat7EW3RVJ/f800/1744893848.jpeg?s=c48bb309a06b5bd900b26c553f2cacdfca6f4353,EUR,5,5,No description
T shirt,The North Face,https://www.vinted.fr/member/207211584-mesure1919,T-shirts,15.0,3,2,207211584,https://www.vinted.fr/items/6160190794-t-shirt,https://images1.vinted.net/t/04_000a7_jE5T8bwK846ykxHP4qwJRLTV/f800/1744815756.jpeg?s=30666f6c29990a9bad74af40b1a867800347ad00,EUR,178,5,No description
T-shirt homme The North Face vert Green L neuf,The North Face,https://www.vinted.fr/member/265247243-leynamura,T-shirts,22.0,1,27,265247243,https://www.vinted.fr/items/6170763130-t-shirt-homme-the-north-face-vert-green-l-neuf,https://images1.vinted.net/t/04_021fa_5GgEdXJEd1yz7vF8kpNTvrn5/f800/1744984783.jpeg?s=9a7168b6f4eefb6f4a03ebc26b5e248336e23afe,EUR,No evaluations,No rating,No description
The North Face T-shirt shirt XXL,The North Face,https://www.vinted.fr/member/103341824-jurrienr,T-shirts,12.5,4,5,103341824,https://www.vinted.fr/items/6172297495-the-north-face-t-shirt-shirt-xxl,https://images1.vinted.net/t/04_01de2_TPaXTQLD2D1YnxqYkvFFDpqf/f800/1744997328.jpeg?s=dec715c8b27381a48d8a4874dacaa66da5a18b50,EUR,31,5,No description
The North face .mis L,The North Face,https://www.vinted.fr/member/150398349-borrata3,T-shirts,9.0,3,5,150398349,https://www.vinted.fr/items/6168230027-the-north-face-mis-l,https://images1.vinted.net/t/03_0132b_4JVXxGZfMVZoyM7hG8nkGga1/f800/1744961419.jpeg?s=5aa4a1b3259000c7049e917750dd4c123a1cc5a3,EUR,452,4.8,No description
The North Face longsleeve,The North Face,https://www.vinted.fr/member/63887675-robynnatanya,T-shirts,5.0,2,7,63887675,https://www.vinted.fr/items/6166377153-the-north-face-longsleeve,https://images1.vinted.net/t/04_02619_3jVbQpde6WXuJ2bHwnFekZzi/f800/1744908193.jpeg?s=09a3e15819aa7f772409d15da4dd0c7a959b4a6e,EUR,8,5,No description
T-shirt uomo con stampo puro cotone misura XL the North face,The North Face,https://www.vinted.fr/member/127335004-usatogarantito147,T-shirts,10.0,3,5,127335004,https://www.vinted.fr/items/6172601685-t-shirt-uomo-con-stampo-puro-cotone-misura-xl-the-north-face,https://images1.vinted.net/t/04_0059e_9bXyef8qFFC1FfmpjwjaJtxH/f800/1745000438.jpeg?s=bf958c428bdfa79bdd7bd368b16f6ed0211696e1,EUR,681,4.9,No description
Camiseta blanca The North Face,The North Face,https://www.vinted.fr/member/230954069-ccarlos15,T-shirts,10.0,3,7,230954069,https://www.vinted.fr/items/6169584961-camiseta-blanca-the-north-face,https://images1.vinted.net/t/04_00ce7_3Ymnae5L4v85JDgH8UEYSWCm/f800/1744975138.jpeg?s=9e867c831997d4d09aa88f67f99e7723986403f3,EUR,No evaluations,No rating,No description
Maglietta North Face,The North Face,https://www.vinted.fr/member/195552473-antoniobantano,T-shirts,13.0,2,8,195552473,https://www.vinted.fr/items/6167127921-maglietta-north-face,https://images1.vinted.net/t/02_02417_6Fa4KZpnxgoQPXq6W75dLdL2/f800/1744916225.jpeg?s=24b5c9bc693b3e3b68a923c63c3c648484d121a2,EUR,No evaluations,No rating,No description
T shirt North Face,The North Face,https://www.vinted.fr/member/19190288-gullir,T-shirts,8.0,4,7,19190288,https://www.vinted.fr/items/6164196779-t-shirt-north-face,https://images1.vinted.net/t/04_00362_jGehjmF16sGVpCqnsYzcicFf/f800/1744888033.jpeg?s=55ca42ddf46ed485f0ca4354877f503a5ee8799b,EUR,No evaluations,No rating,No description
T-shirt The North face,The North Face,https://www.vinted.fr/member/49013219-alfonso131089,T-shirts,12.0,3,6,49013219,https://www.vinted.fr/items/6172330386-t-shirt-the-north-face,https://images1.vinted.net/t/02_00943_88y4v2hfCaWgeZcMzAt6m7Qa/f800/1744997647.jpeg?s=cdca70d8c58750ff91d4ab2323ed9d140a31db6b,EUR,No evaluations,No rating,No description
T-shirt the north face uomo,The North Face,https://www.vinted.fr/member/262660787-genny91sr,T-shirts,3.0,Satisfactory,10,262660787,https://www.vinted.fr/items/6167568367-t-shirt-the-north-face-uomo,https://images1.vinted.net/t/02_0249c_PjBNSqr2ArjKTbNwMzqQjbvr/f800/1744922171.jpeg?s=693faff76115857093b2eb9d745269e13fec4748,EUR,12,5,"T-shirt the north face uomo con alcuni aloni di non so cosa 
Larghezza 66cm 
Lunghezza 74cm"
T-shirt,The North Face,https://www.vinted.fr/member/38632003-xelame,T-shirts,15.0,2,4,38632003,https://www.vinted.fr/items/6169743855-t-shirt,https://images1.vinted.net/t/04_01827_bbbSSfBfHkrPQiwWVMoiCT48/f800/1744976496.jpeg?s=1c38ecbe01f717bfccece364a448c3a9047f386b,EUR,22,4.8,"T-shirt en très bonne état.
Marque ;  the north face"
T-shirt the north face,The North Face,https://www.vinted.fr/member/88811786-hakko83,T-shirts,15.0,3,39,88811786,https://www.vinted.fr/items/6164836751-t-shirt-the-north-face,https://images1.vinted.net/t/02_00066_8RagJ6rvAQ6gPuEtSzycoB3G/f800/1744894099.jpeg?s=88030a72836f64dc5f24120000552b49ed446cb2,EUR,27,4.7,T-shirt the north face Bon etat
Maglietta Polo The North Face,The North Face,https://www.vinted.fr/member/265144252-xuu25,T-shirts,5.0,3,3,265144252,https://www.vinted.fr/items/6172172291-maglietta-polo-the-north-face,https://images1.vinted.net/t/04_001a6_Sqs1HN46beKd3SNqmCkqAR1n/f800/1744996168.jpeg?s=fdef37ff35cf00b9e68760e07c3cc36fed47f4a7,EUR,No evaluations,No rating,"Vendo per inutilizzo Maglietta Taglia L The North Face perfetta , Originale non ha l’etichetta perche l’ho tolta che mi pizzicava il collo"
Longsleeve von TheNorthFace,The North Face,https://www.vinted.fr/member/43715888-biajager,T-shirts,12.0,3,12,43715888,https://www.vinted.fr/items/6131310601-longsleeve-von-thenorthface,https://images1.vinted.net/t/02_01d8f_8L56PRreZBtagLNCqQ6gaXcH/f800/1744445002.jpeg?s=7fa4984fba1f9051f31dd7360099ae1fb9b5345f,EUR,127,5,"Longsleeve von den TheNorthFace in Schwarz 
Größe Herren L 

Neuwertig"
T-shirt The North Face,The North Face,https://www.vinted.fr/member/265606676-jobinho74,T-shirts,15.0,3,27,265606676,https://www.vinted.fr/items/6165898123-t-shirt-the-north-face,https://images1.vinted.net/t/02_0113c_7AKsNv1JyCh8aDQLBhWyxY4f/f800/1744903757.jpeg?s=4d5a7afad4ef153df4c85cac6cd6eb992c16410f,EUR,No evaluations,No rating,"Jamais porté.
État impeccable, flocage parfait.
Taille S"
North face t shirt,The North Face,https://www.vinted.fr/member/129456341-lisavd6,T-shirts,5.0,3,2,129456341,https://www.vinted.fr/items/6172680621-north-face-t-shirt,https://images1.vinted.net/t/03_01849_3NbwqKDqYgiutvPNZrPcWKcg/f800/1745001314.jpeg?s=0fa2642de03ebf8eca1859b05f20eed754896e48,EUR,7,5,Leuke licht blauwe t shirt
tee short the north face,The North Face,https://www.vinted.fr/member/15487936-bubusand,T-shirts,5.0,3,1,15487936,https://www.vinted.fr/items/6173473927-tee-short-the-north-face,https://images1.vinted.net/t/04_00de7_PoTJRE6xiPWqhGQN7emwUWTP/f800/1745014705.jpeg?s=8373e63246c160c63b397bd78441edd0648b493b,EUR,66,4.8,"tee short neuf sans étiquette , porté que quelques fois"
T-shirt uomo,The North Face,https://www.vinted.fr/member/179648744-maravilla,T-shirts,15.0,3,12,179648744,https://www.vinted.fr/items/6168162334-t-shirt-uomo,https://images1.vinted.net/t/04_006fd_1c54u7Ehc5d9x4ih8bAbueTS/f800/1744960114.jpeg?s=d086f61a97b3c3ac7a3c5bdb235eb61b57636ef0,EUR,11,5,"T-shirt uomo taglia M, misure in foto, indossata poche volte nessun difetto"
Tee shirt the north face taille s,The North Face,https://www.vinted.fr/member/15239449-evankrystal08,T-shirts,2.99,4,1,15239449,https://www.vinted.fr/items/6173310795-tee-shirt-the-north-face-taille-s,https://images1.vinted.net/t/03_021b9_APVJK2kD3p2ZE68HHnocV271/f800/1745010149.jpeg?s=02f8de9247008f910b34a44e5c9ad451adc3277c,EUR,80,4.8,Tee shirt the north face taille s.
The North face heren T-Shirt,The North Face,https://www.vinted.fr/member/54452807-evadragt,T-shirts,5.0,4,2,54452807,https://www.vinted.fr/items/6172404683-the-north-face-heren-t-shirt,https://images1.vinted.net/t/04_020c2_5xYwp8MX7kmZMFk3AYDGd8P9/f800/1744998369.jpeg?s=8e384147fd637e72aec62dd15b793d8b11f7101a,EUR,No evaluations,No rating,"- Heren T-Shirt blauw 

- maat M

- amper gedragen en in volledig en goede staat"
T-shirt the north face,The North Face,https://www.vinted.fr/member/62859206-midrelle,T-shirts,8.0,Satisfactory,8,62859206,https://www.vinted.fr/items/6165904006-t-shirt-the-north-face,https://images1.vinted.net/t/04_0264a_BKCtJVE46Uw3zDPZ3bRiWFD8/f800/1744903812.jpeg?s=a5aaec375cca6d3c18f296430da9f8112c8b2c7e,EUR,50,4.6,Buono.un bucchino dietro
North Face Tshirt,The North Face,https://www.vinted.fr/member/263986175-jasch0108,T-shirts,6.0,4,9,263986175,https://www.vinted.fr/items/6126938322-north-face-tshirt,https://images1.vinted.net/t/03_00180_MMeb9pkRQ4nTAsm7LkgVv4qs/f800/1744365692.jpeg?s=540855099b2475ce31a39dce2101ef5f6cea4fa0,EUR,5,5,Verkaufe mein Tshirt von North Face in der Größe XXl
Tshirt,The North Face,https://www.vinted.fr/member/200282949-shoppingcenter1234,T-shirts,40.0,1,0,200282949,https://www.vinted.fr/items/6157262514-tshirt,https://images1.vinted.net/t/04_015f3_763XjrdCeDMGJDckp5X9GcZi/f800/1744788952.jpeg?s=4e3b1e5548a9ed990e7fbe64a0750198baf59487,EUR,105,4.9,"Mit Preisschild 
Quittung noch vorhanden"
T-shirt the north face,The North Face,https://www.vinted.fr/member/203120858-brunaaspb,T-shirts,4.99,Satisfactory,2,203120858,https://www.vinted.fr/items/6171090379-t-shirt-the-north-face,https://images1.vinted.net/t/01_000ad_NQNEmxcNc9oScTMpy7cVCta1/f800/1744987370.jpeg?s=2d7c2374defdb74f91591a30e5947abcd0692a78,EUR,31,3.3,T-shirt usada
Tee shirt The North Face,The North Face,https://www.vinted.fr/member/59681656-jadebeaugendre,T-shirts,12.0,3,15,59681656,https://www.vinted.fr/items/6166792780-tee-shirt-the-north-face,https://images1.vinted.net/t/04_020f6_ebUsPh7yhEvAjoiZRXp7KYuL/f800/1744912397.jpeg?s=3e7d12d1d7bbb2224ad55b856f7bb1fb15df8769,EUR,92,4.9,No description
T shirt,The North Face,https://www.vinted.fr/member/227527041-sinem-fatih,T-shirts,15.0,3,15,227527041,https://www.vinted.fr/items/6132003851-t-shirt,https://images1.vinted.net/t/04_00633_cxP5SmQCcfrUqQj6gT3ZV3LH/f800/1744451490.jpeg?s=8f469d641bcef83473d404fae5f04f41f5c2c8bb,EUR,171,5,No description
T-shirt The North Face noir,The North Face,https://www.vinted.fr/member/51034035-sandro08,T-shirts,5.0,3,6,51034035,https://www.vinted.fr/items/6165881662-t-shirt-the-north-face-noir,https://images1.vinted.net/t/04_02363_YWXxTETzRH9txheHLgJHeYa4/f800/1744903603.jpeg?s=5f1d92ccaa412fda469f2feaa0bd2af6ce909ff9,EUR,No evaluations,No rating,No description
TEE shirt North face,The North Face,https://www.vinted.fr/member/12292383-claudialpn,T-shirts,3.0,4,5,12292383,https://www.vinted.fr/items/6164573816-tee-shirt-north-face,https://images1.vinted.net/t/02_014d0_D3kb5kafLrxgbWSAf7DXDarX/f800/1744891650.jpeg?s=c7533d45276975ffc7170457679963ecd5d8cb50,EUR,59,4.9,No description
"T-shirt, The North face vert kaki",The North Face,https://www.vinted.fr/member/167112852-loanvdee,T-shirts,10.0,3,8,167112852,https://www.vinted.fr/items/6165974503-t-shirt-the-north-face-vert-kaki,https://images1.vinted.net/t/04_007e2_MLo1i7c52TbiJ8Y2fkjk8Fa8/f800/1744904456.jpeg?s=786aee0b9b825fda76ac2c9f6d460e89bc4aa485,EUR,No evaluations,No rating,No description
T-shirt,The North Face,https://www.vinted.fr/member/114037872-clocloba2,T-shirts,15.0,1,11,114037872,https://www.vinted.fr/items/6164745781-t-shirt,https://images1.vinted.net/t/04_02295_3D3GAEjxjX5QuEiHJdCnwwVh/f800/1744893259.jpeg?s=52ba6a85f17e8524858294234d11e26d5202e68e,EUR,576,4.9,No description
The north face T-shirt,The North Face,https://www.vinted.fr/member/30119203-lieke0505,T-shirts,5.0,4,10,30119203,https://www.vinted.fr/items/6163151526-the-north-face-t-shirt,https://images1.vinted.net/t/04_0022a_rk6K4TEKSaQutH63K4HLnJQY/f800/1744877130.jpeg?s=473ebd0e8e184447185e8ece78225f098cf00271,EUR,50,5,No description
Camiseta de the north face,The North Face,https://www.vinted.fr/member/257847908-cc123ab,T-shirts,8.0,3,18,257847908,https://www.vinted.fr/items/6167681137-camiseta-de-the-north-face,https://images1.vinted.net/t/04_01899_1rHY9cKhUFzvXk5T36eeEJik/f800/1744924332.jpeg?s=5626b9f928dc599791b297042d9c56ebbaa2f2a7,EUR,No evaluations,No rating,No description
The North Face Tshirt weiß (L),The North Face,https://www.vinted.fr/member/52160646-feelixd,T-shirts,20.0,2,0,52160646,https://www.vinted.fr/items/6158386163-the-north-face-tshirt-weiss-l,https://images1.vinted.net/t/04_004a3_akcs47Kos9Q86Vtf6T9hLQ38/f800/1744800543.jpeg?s=06950a0473ad45112e717c4ad5d28331e58d0930,EUR,20,5,No description
Tshirt The north face taille S vert,The North Face,https://www.vinted.fr/member/22990032-aline7459,T-shirts,5.0,3,2,22990032,https://www.vinted.fr/items/6170596231-tshirt-the-north-face-taille-s-vert,https://images1.vinted.net/t/04_019d6_nfsWKHgzJboxAi2sdcxhfpva/f800/1744983463.jpeg?s=77f7462f9675d28e937d85dcfdc655d87afd74e1,EUR,153,5,No description
t-shirt homme,The North Face,https://www.vinted.fr/member/153873982-mar1edm,T-shirts,8.0,3,30,153873982,https://www.vinted.fr/items/6160452841-t-shirt-homme,https://images1.vinted.net/t/04_01916_EgysXad23KgvqJBugNkr1TYs/f800/1744817851.jpeg?s=577cb08b0d1f45675360d9752d79833064c89ac7,EUR,23,4.8,No description
T-shirt manche longue The North Face,The North Face,https://www.vinted.fr/member/264418324-titouancolas,T-shirts,5.0,3,7,264418324,https://www.vinted.fr/items/6162341721-t-shirt-manche-longue-the-north-face,https://images1.vinted.net/t/04_00c91_iFaKVquLCsxr3cPuXMB27pYT/f800/1744836209.jpeg?s=467ad9add937e61ac2b089dd47d4b283280d2da0,EUR,No evaluations,No rating,No description
T-shirt the north face,The North Face,https://www.vinted.fr/member/255786368-juliensk230206,T-shirts,15.0,3,9,255786368,https://www.vinted.fr/items/6166676239-t-shirt-the-north-face,https://images1.vinted.net/t/04_01a6c_esuiMcq5BJrhYNes9Cuzkqgd/f800/1744911166.jpeg?s=fe883e3d3d11b2fda6ec1f0a245c1069de21ffca,EUR,1,5,No description
T-shirt North face,The North Face,https://www.vinted.fr/member/143481718-kohardi430,T-shirts,5.0,3,5,143481718,https://www.vinted.fr/items/6164185345-t-shirt-north-face,https://images1.vinted.net/t/04_01545_Dm2PwzLj7pQZwarGmzbiPRFQ/f800/1744887921.jpeg?s=91cda269dc0a227934fe5b0a4358e203e59e6992,EUR,27,4.6,No description
tee shirt the north face,The North Face,https://www.vinted.fr/member/164067741-mathis459,T-shirts,8.0,3,1,164067741,https://www.vinted.fr/items/6173244310-tee-shirt-the-north-face,https://images1.vinted.net/t/04_00262_uWYcKFqiFG3LVC1WePMiTsAT/f800/1745008984.jpeg?s=2268e1530a5525d87343ce5871f5bd42c660ec27,EUR,No evaluations,No rating,No description
