Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type,prix_median_groupe,favoris_median_groupe,z_score_prix,bonne_affaire
Carhartt WP American Script Sweatshirt Gr. M braun Pullover,362,38.0,3.0,5,5.0,319.0,"Schlichter Carhartt Sweater mit dem kleinem Schriftzug auf der Brust.

Carhartt American Script

Größe: m
Farbe: braun
Guter/ sehr guter Zustand

Versand gegen Aufpreis möglich

-Der Verkauf erfolgt unter Ausschluss jeglicher Sachmängelhaftung",https://www.vinted.fr/items/5979365993-carhartt-wp-american-script-sweatshirt-gr-m-braun-pullover,1811,25.0,6.0,1.4842814700233617,0
Beige/lichtgele sweater,2319,9.0,3.0,10,5.0,140.0,"Beige lichtgele sweater
1 klein vlekje (zie foto)
Nog in goede staat",https://www.vinted.fr/items/5973990226-beigelichtgele-sweater,1811,17.0,4.0,-1.1856924241198263,1
carhartt sweater,362,13.0,3.0,12,4.3,32.0,"Versandkosten ab 3,99€
bitte nicht übers system kaufen sondern mich vorher anschreiben :) danke!",https://www.vinted.fr/items/2920217618-carhartt-sweater,1811,25.0,6.0,-1.2275717773812103,1
Gorra north face talla pequeño,2319,6.0,4.0,6,4.8,136.0,Es negro con el logo naranja usado este invierno,https://www.vinted.fr/items/4594915628-gorra-north-face-talla-pequeno,2964,10.0,4.0,-1.1095228041644263,1
pantaloncini sportivi the north face,2319,25.0,2.0,1,,,,https://www.vinted.fr/items/5858645117-pantaloncini-sportivi-the-north-face,586,20.0,4.0,0.8080421669877976,0
The North Face Mütze,2319,10.0,3.0,9,4.4,20.0,Gut erhalten; Preis ist Verhandelbar,https://www.vinted.fr/items/5923853266-the-north-face-mutze,2964,10.0,4.0,0.008040288943255093,0
Bonnet the north face,2319,10.0,3.0,1,4.5,31.0,"Superbe bonnet the north face 👲
Colorie gris/noir ⚫️ ⚪️
Bonnet portée quelque fois👍
Très bon état 5/5 ✅️
Taille unique 
Bonnet laver avant l'envoie 👍
Envoie rapide et soigné 📦",https://www.vinted.fr/items/6037752545-bonnet-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Sweat à capuche,2319,10.0,3.0,13,4.5,152.0,Porté quelques fois,https://www.vinted.fr/items/5956443783-sweat-a-capuche,1811,17.0,4.0,-1.0495619568488193,1
Bonnet the north face,2319,10.0,2.0,3,3.7,20.0,Jamais porté à part pour la photo,https://www.vinted.fr/items/5518184291-bonnet-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Bonnet north face,2319,6.0,4.0,6,4.3,88.0,Article porté quelques fois en très état,https://www.vinted.fr/items/5187327719-bonnet-north-face,2964,10.0,4.0,-1.1095228041644263,1
Carhartt Pullover,362,15.0,3.0,9,4.8,77.0,"Pulli ist in gutem Zustand.
Hab ihn gerne getragen ist mir allerdings mittlerweile zu klein.",https://www.vinted.fr/items/5371035841-carhartt-pullover,1811,25.0,6.0,-1.0106235175888445,1
Carhartt Mütze Beanie grau,362,9.0,4.0,9,5.0,44.0,Bis auf ein paar Fussel vom Waschen keine Gebrauchsspuren!,https://www.vinted.fr/items/3835836608-carhartt-mutze-beanie-grau,287,15.0,5.0,-1.1657323466214538,1
Carhartt Nimbus Pullover (winter),362,120.0,3.0,14,4.7,21.0,"Carhartt Nimbus Pullover (winter)
🎨 Couleur : Dark Fir/vert 
Tient très chaud et protège très bien de la pluie.
Doublure polaire à l’intérieur.
Excellent état, comme neuf, aucuns défauts.",https://www.vinted.fr/items/1506673044-carhartt-nimbus-pullover-winter,2051,51.0,7.0,1.5149984022494882,0
Carhartt Pullover,362,15.0,3.0,4,5.0,18.0,Lässiger Pullover im angesagten Fit :) ist ein dicker angenehmer stoff,https://www.vinted.fr/items/3829471726-carhartt-pullover,1811,25.0,6.0,-1.0106235175888445,0
Pantalon corto The North Face,2319,18.0,2.0,5,,,Pantalon sin utilizar. Talla M,https://www.vinted.fr/items/5510149815-pantalon-corto-the-north-face,586,20.0,4.0,-0.10711649160670657,0
The North Face Mütze,2319,7.0,3.0,5,4.9,80.0,einmal getragen,https://www.vinted.fr/items/5713097230-the-north-face-mutze,2964,10.0,4.0,-0.8301320308875059,1
cappello The North Face,2319,5.0,3.0,0,4.2,40.0,articolo in buone condizioni,https://www.vinted.fr/items/5998535816-cappello-the-north-face,2964,10.0,4.0,-1.3889135774413466,0
Short The North Face,2319,30.0,3.0,1,4.8,40.0,Short très peu porté car trop petit mais en très bon état,https://www.vinted.fr/items/5818422303-short-the-north-face,586,20.0,4.0,1.4617269231267294,0
The North Face extreme Jogging Shorts L,2319,5.0,,4,4.1,9.0,,https://www.vinted.fr/items/5912760757-the-north-face-extreme-jogging-shorts-l,586,20.0,4.0,-1.8066968575679287,0
Carhartt WIP 1/4 Zip Sweatshirt,362,40.0,3.0,25,,,Mit eingestickten Carhartt Logo,https://www.vinted.fr/items/2306869469-carhartt-wip-14-zip-sweatshirt,1811,25.0,6.0,1.7012297298157275,0
Bonnet en laine et acrylique The North Face taille unique,2319,12.0,3.0,0,4.9,312.0,"Bonnet en laine et acrylique The North Face taille unique 

Très bon état",https://www.vinted.fr/items/6019389632-bonnet-en-laine-et-acrylique-the-north-face-taille-unique,2964,10.0,4.0,0.5668218354970957,0
Pantalone the north face,2319,30.0,4.0,2,4.9,168.0,"Pantalone  the north face 
Taglia M 
In buone condizioni",https://www.vinted.fr/items/4395074974-pantalone-the-north-face,586,20.0,4.0,1.4617269231267294,0
Cappello Carhartt,362,17.99,2.0,25,4.7,118.0,,https://www.vinted.fr/items/5990606564-cappello-carhartt,287,15.0,5.0,0.6445639805002571,0
bonnet bleu the north face,2319,5.0,4.0,6,4.2,35.0,le bonnet est en bon état mais il y a quelques petite pluches,https://www.vinted.fr/items/6039012473-bonnet-bleu-the-north-face,2964,10.0,4.0,-1.3889135774413466,1
The North face pantalón running,2319,20.0,4.0,1,5.0,55.0,"The North Face Flight Series
2 bolsillos laterales, 1 bolsillo trasero con cremallera y bolsillo interior.
talla: S
largo: 40 cm.",https://www.vinted.fr/items/5818593259-the-north-face-pantalon-running,586,20.0,4.0,0.1543574108488661,0
Pull North face homme,2319,12.0,3.0,7,4.9,449.0,"Très peu porté.
⚠️ Mais couleur moins vive qu'à l'achat ⚠️",https://www.vinted.fr/items/6034298211-pull-north-face-homme,1811,17.0,4.0,-0.7773010223068051,1
bonnet the north face bleu taille unique junior,2319,8.0,2.0,3,4.0,14.0,bonnet the north face bleu junior taille unique jamais porté,https://www.vinted.fr/items/5867477251-bonnet-the-north-face-bleu-taille-unique-junior,2964,10.0,4.0,-0.5507412576105856,0
Patta Carhartt Pullover M,362,15.0,4.0,7,5.0,733.0,Siehe letztes Bild: Fleck vorhanden,https://www.vinted.fr/items/5553701806-patta-carhartt-pullover-m,1811,25.0,6.0,-1.0106235175888445,1
Pull the North Face,2319,20.0,3.0,5,,,"Pull beige, porter quelques fois taille S",https://www.vinted.fr/items/6021126627-pull-the-north-face,1811,17.0,4.0,0.3117427158612516,0
Mallas ciclistas the north face ,2319,30.0,2.0,2,3.8,34.0,bermudas con acolchado nuevas,https://www.vinted.fr/items/1183002439-mallas-ciclistas-the-north-face,586,20.0,4.0,1.4617269231267294,0
The North Face - Bonnet ,2319,8.0,3.0,13,4.9,143.0,"Bonnet bordeaux The North Face
Unisexe 
Très bon état
Prix discutable
Taille unique 

#tnf #thenorthface #streetwear",https://www.vinted.fr/items/4229176923-the-north-face-bonnet,2964,10.0,4.0,-0.5507412576105856,1
Carhartt WIP Tropper Parka,362,120.0,3.0,6,,,"Kaum getragen und in top Zustand, keine Mängel vorhanden",https://www.vinted.fr/items/1362781961-carhartt-wip-tropper-parka,2051,51.0,7.0,1.5149984022494882,0
Bonnet The north face,2319,8.0,2.0,1,4.8,283.0,"Bonnet The north face noir 
Taille unique 
Neuf",https://www.vinted.fr/items/6040123568-bonnet-the-north-face,2964,10.0,4.0,-0.5507412576105856,0
The north face,2319,15.0,2.0,5,5.0,5.0,,https://www.vinted.fr/items/5363330565-the-north-face,586,20.0,4.0,-0.4993273452900655,0
cappello the north face nero,2319,8.0,3.0,10,4.8,10.0,indossato abbastanza comodo,https://www.vinted.fr/items/5959299858-cappello-the-north-face-nero,2964,10.0,4.0,-0.5507412576105856,0
The North Face Fleece,2319,22.0,3.0,9,2.6,5.0,"Fluffy TNF fleece in  pretty cyan colour.

Size: XS

Great Condition.",https://www.vinted.fr/items/1641304720-the-north-face-fleece,1811,17.0,4.0,0.5840036504032657,0
Bonnet,2319,8.0,3.0,1,2.3,3.0,"Très bon état
Taille unique",https://www.vinted.fr/items/6004638225-bonnet,2964,10.0,4.0,-0.5507412576105856,0
Bonnet,2319,5.0,3.0,5,4.9,339.0,"Bonnet homme ou enfant
Taille unique 
North face
Très bon état
Porté quelques fois
Lavé",https://www.vinted.fr/items/5847356987-bonnet,2964,10.0,4.0,-1.3889135774413466,1
Short the north face,2319,19.99,2.0,2,4.3,220.0,"Short the north face 
Neuf
Taille s",https://www.vinted.fr/items/5462400548-short-the-north-face,586,20.0,4.0,0.153050041336588,0
Weiße North Face Shorts,2319,5.0,4.0,6,5.0,57.0,,https://www.vinted.fr/items/5671351213-weisse-north-face-shorts,586,20.0,4.0,-1.8066968575679287,1
"Carhartt, Mütze, Khaki",362,8.0,3.0,12,4.8,204.0,Selten getragen,https://www.vinted.fr/items/5982032971-carhartt-mutze-khaki,287,15.0,5.0,-1.3671001249442247,1
Cappello giallo The North Face,2319,5.0,3.0,6,,,Vendo causa inutilizzo,https://www.vinted.fr/items/6023179897-cappello-giallo-the-north-face,2964,10.0,4.0,-1.3889135774413466,0
Muts van the north face,2319,8.0,2.0,7,4.9,39.0,Nooit gedragen,https://www.vinted.fr/items/5850262894-muts-van-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Carhartt Hoodie ,362,26.0,3.0,10,5.0,62.0,"kaum getragen, Größe S, Preis ist verhandelbar",https://www.vinted.fr/items/3788011660-carhartt-hoodie,1811,25.0,6.0,0.18259191126916727,0
Pantaloncini North face,2319,25.0,2.0,0,3.3,12.0,Nuovo senza cartellino,https://www.vinted.fr/items/5258512460-pantaloncini-north-face,586,20.0,4.0,0.8080421669877976,0
Short The North Face,2319,9.0,3.0,5,4.8,86.0,"Taille XXL enfant ou taille XS homme.
Très bon état 
Couleur beige",https://www.vinted.fr/items/5428947666-short-the-north-face,586,20.0,4.0,-1.2837490526567834,1
Shorts the north face,2319,29.0,1.0,7,4.9,476.0,The north face Nuevo original shorts,https://www.vinted.fr/items/6028938118-shorts-the-north-face,586,20.0,4.0,1.3309899718989429,0
Short the north face,2319,25.0,4.0,4,4.6,22.0,Short the north face en bon état,https://www.vinted.fr/items/3312871052-short-the-north-face,586,20.0,4.0,0.8080421669877976,0
graue Mütze von Carhartt,362,6.0,3.0,20,5.0,412.0,Die Mütze ist in einem sehr guten Zustand.,https://www.vinted.fr/items/5922771574-graue-mutze-von-carhartt,287,15.0,5.0,-1.7698356815897667,1
The North Face schwarze Mütze,2319,2.0,4.0,6,5.0,10.0,"Selten getragen, schöne Mütze",https://www.vinted.fr/items/5694688170-the-north-face-schwarze-mutze,2964,10.0,4.0,-2.2270858972721075,0
The North Face Pullover,2319,15.0,3.0,8,5.0,32.0,"The North Face Longsleeve, 100% Baumwolle",https://www.vinted.fr/items/846300171-the-north-face-pullover,1811,17.0,4.0,-0.36890962049378384,0
Mütze von The North Face,2319,13.0,4.0,2,5.0,4.0,Biete meine The North Face Mütze in grau an.,https://www.vinted.fr/items/5878694158-mutze-von-the-north-face,2964,10.0,4.0,0.846212608774016,0
Short  the north face,2319,20.0,3.0,2,4.7,31.0,Short de sport the north  face en parfaite état  jamais  porté,https://www.vinted.fr/items/5361117341-short-the-north-face,586,20.0,4.0,0.1543574108488661,0
"Carhartt WIP Clash Parka, black, S",362,40.0,4.0,2,4.7,15.0,Leichte Gebrauchsspuren wie auf den Bildern hoffentlich zu erkennen,https://www.vinted.fr/items/3952008393-carhartt-wip-clash-parka-black-s,2051,51.0,7.0,-0.6618354124250585,0
Cappello The North face,2319,5.0,3.0,7,4.7,30.0,"Cappello The North face 
•Caldo
• Indossato poche volte 
•Buona vestibilità",https://www.vinted.fr/items/5807444933-cappello-the-north-face,2964,10.0,4.0,-1.3889135774413466,1
Bonnet The Norrh face gris,2319,10.0,1.0,5,4.5,15.0,"Je vend ce bonnet en très bon état encore neuf de couleur gris
Envoie rapide",https://www.vinted.fr/items/5873717400-bonnet-the-norrh-face-gris,2964,10.0,4.0,0.008040288943255093,0
Muts van the north face,2319,8.0,2.0,7,4.9,39.0,Nooit gedragen,https://www.vinted.fr/items/5850262894-muts-van-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Cappellino The North Face,2319,6.5,2.0,7,4.7,92.0,"Cappello berretto invernale con pon pon
Arancione unisex",https://www.vinted.fr/items/5537022887-cappellino-the-north-face,2964,10.0,4.0,-0.969827417525966,1
Sweat,2319,10.0,3.0,13,4.8,21.0,Sweat THE NORTH FACE,https://www.vinted.fr/items/5943322586-sweat,1811,17.0,4.0,-1.0495619568488193,1
Gorro,2319,10.0,3.0,12,4.9,188.0,"The North Face 
One Size",https://www.vinted.fr/items/5592750973-gorro,2964,10.0,4.0,0.008040288943255093,0
Northface muta,2319,15.0,3.0,9,4.9,47.0,Erg goede staat,https://www.vinted.fr/items/5560047522-northface-muta,2964,10.0,4.0,1.4049941553278567,0
Short de sport  the north face,2319,20.0,3.0,12,4.5,108.0,"Short de sport  the north face
Porté tres peu de fois donc en parfait état :)
N’hésitez pas si vous avez des questions 
Taille m",https://www.vinted.fr/items/2488136925-short-de-sport-the-north-face,586,20.0,4.0,0.1543574108488661,0
Beanie,2319,10.0,3.0,6,4.9,70.0,"Beanie The North Face 

One sitze",https://www.vinted.fr/items/4431723262-beanie,2964,10.0,4.0,0.008040288943255093,0
Pull bleu gris Carhartt,362,10.0,3.0,19,5.0,262.0,"Pull Carhartt 
Couleur bleu chiné 
Taille L

En très bon état",https://www.vinted.fr/items/6025815160-pull-bleu-gris-carhartt,1811,25.0,6.0,-1.552994167069759,1
Carhartt Mantel Jacke,362,39.0,3.0,16,5.0,89.0,"Carhartt Mantel Parka in dunkelblau 

👕ZUSTAND: leicht abgetragen aber keine Mängel 8,5/10

Größe: M

💸per paypal, überweisung oder übers system
bei fragen gerne melden:)",https://www.vinted.fr/items/5962069881-carhartt-mantel-jacke,2051,51.0,7.0,-0.6890458351084904,1
Bonnet,2319,7.0,3.0,6,4.2,36.0,Déjà porté,https://www.vinted.fr/items/5950002119-bonnet,2964,10.0,4.0,-0.8301320308875059,1
pantaloncino the north face,2319,5.0,,1,5.0,1.0,pantaloncino indossato più volte,https://www.vinted.fr/items/5225118996-pantaloncino-the-north-face,586,20.0,4.0,-1.8066968575679287,0
Pantalones cortos TheNorthFace,2319,10.0,4.0,2,5.0,6.0,"Buena calidad✅
Talla S✅
Precio negociable✅",https://www.vinted.fr/items/5298653635-pantalones-cortos-thenorthface,586,20.0,4.0,-1.1530121014289971,0
pantaloncino nero the north face,2319,25.0,2.0,2,4.6,10.0,"mai usato, prezzo un po’ trattabile",https://www.vinted.fr/items/4958630255-pantaloncino-nero-the-north-face,586,20.0,4.0,0.8080421669877976,0
Bonnet the north face noir,2319,8.0,3.0,5,4.8,49.0,Bonnet the north face noir,https://www.vinted.fr/items/4428355207-bonnet-the-north-face-noir,2964,10.0,4.0,-0.5507412576105856,1
The North Face Mütze,2319,10.0,3.0,9,4.4,20.0,Gut erhalten; Preis ist Verhandelbar,https://www.vinted.fr/items/5923853266-the-north-face-mutze,2964,10.0,4.0,0.008040288943255093,0
Bonnet marque The North Face,2319,7.0,3.0,2,4.9,52.0,Bonnet marque The North Face.,https://www.vinted.fr/items/6020085778-bonnet-marque-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
schwarzer Sweater von Carhartt,362,25.0,3.0,10,5.0,1.0,Sehr gut erhaltener schwarzer Sweater von Carhartt in Gr. S,https://www.vinted.fr/items/2732857738-schwarzer-sweater-von-carhartt,1811,25.0,6.0,0.07411778137298439,0
Mütze,2319,5.0,3.0,5,5.0,67.0,"Mit weichem fleece gefüttert, so juckt sie nicht",https://www.vinted.fr/items/5697566870-mutze,2964,10.0,4.0,-1.3889135774413466,1
Bonnet the north face,2319,2.0,,5,4.9,101.0,Bouloches + taches,https://www.vinted.fr/items/5305986568-bonnet-the-north-face,2964,10.0,4.0,-2.2270858972721075,0
Cappellino The North Face,2319,6.5,2.0,7,4.7,91.0,"Cappello berretto invernale con pon pon
Arancione unisex",https://www.vinted.fr/items/5537022887-cappellino-the-north-face,2964,10.0,4.0,-0.969827417525966,1
Carhartt Cap C Navy,362,20.0,3.0,8,4.9,133.0,Verkaufe sehr gut erhaltene Carthartt Cap in Navy Blau,https://www.vinted.fr/items/5977679946-carhartt-cap-c-navy,287,15.0,5.0,1.0493132149290272,0
Senffarbener The North Face Sweater Größe M,2319,30.0,3.0,10,5.0,2.0,"Ich verkaufe meinen selten getragenen senffarbenen Sweater der Marke The North Face. Ich habe ihn in Größe M bestellt und er passt mir mit 1,82m sehr gut, allerdings bevorzuge ich einen oversized fit, daher trenne ich mich nun von dem Sweater. Bei Fragen gerne schreiben. 
Da es sich um einen Privatverkauf handelt übernehme ich keine Garantie und ein Umtausch ist ausgeschlossen. Gekauft wie gesehen!",https://www.vinted.fr/items/938082311-senffarbener-the-north-face-sweater-grosse-m,1811,17.0,4.0,1.6730473885713224,0
Zwarte North Face muts Youth,2319,3.0,,5,3.0,14.0,Zwarte muts,https://www.vinted.fr/items/5800416156-zwarte-north-face-muts-youth,2964,10.0,4.0,-1.9476951239951872,0
Cappello invernale north face,2319,4.0,4.0,2,4.9,87.0,"Cappello usato ma in buone condizioni, ottimo per tutte le occasioni. Interno in pile.",https://www.vinted.fr/items/5952419067-cappello-invernale-north-face,2964,10.0,4.0,-1.6683043507182669,0
The north face beanie,2319,8.0,3.0,12,5.0,29.0,"Great condition ✅️ 
One size",https://www.vinted.fr/items/5350019910-the-north-face-beanie,2964,10.0,4.0,-0.5507412576105856,1
Bonnet de deux côté,2319,4.0,3.0,3,2.8,11.0,Deux côtés,https://www.vinted.fr/items/2665790903-bonnet-de-deux-cote,2964,10.0,4.0,-1.6683043507182669,0
Carhartt Parka ,362,20.0,,7,5.0,8.0,Super Winter Parka in Größe S von Carhartt Gebrauchtspuren an den Ärmeln,https://www.vinted.fr/items/2459102224-carhartt-parka,2051,51.0,7.0,-1.2060438660936952,0
Gorro North Face unisex talla única,2319,5.0,4.0,6,5.0,2.0,"Gorro en buenas condiciones,usado poco",https://www.vinted.fr/items/5937075899-gorro-north-face-unisex-talla-unica,2964,10.0,4.0,-1.3889135774413466,0
sweat the north face,2319,10.0,4.0,13,4.6,131.0,Sweat à capuche homme The North Face,https://www.vinted.fr/items/5958275057-sweat-the-north-face,1811,17.0,4.0,-1.0495619568488193,1
Casquette Carhartt,362,15.0,1.0,4,4.9,414.0,,https://www.vinted.fr/items/6028933398-casquette-carhartt,287,15.0,5.0,0.04247432331517214,0
Bonnet the north face noir,2319,8.0,3.0,5,4.8,49.0,Bonnet the north face noir,https://www.vinted.fr/items/4428355207-bonnet-the-north-face-noir,2964,10.0,4.0,-0.5507412576105856,1
Muts the north face,2319,6.0,4.0,7,4.6,206.0,In goede staat,https://www.vinted.fr/items/5429196212-muts-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
Bonnet TNF,2319,15.0,2.0,13,4.2,41.0,Taille correctement,https://www.vinted.fr/items/5208169228-bonnet-tnf,2964,10.0,4.0,1.4049941553278567,0
Short,2319,12.0,3.0,7,4.3,15.0,,https://www.vinted.fr/items/4772984717-short,586,20.0,4.0,-0.8915381989734245,0
The North Face Mütze,2319,15.0,3.0,8,4.0,4.0,Die Mütze wurde nicht oft getragen und ist in einem relativ guten Zustand,https://www.vinted.fr/items/5755417149-the-north-face-mutze,2964,10.0,4.0,1.4049941553278567,0
Pet The North Face,2319,7.0,4.0,8,4.6,264.0,Lekker warm!,https://www.vinted.fr/items/5837888207-pet-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
The North Face Pullover,2319,15.0,3.0,9,4.8,86.0,"Ist in einem super Zustand.   
Bei Fragen gerne melden.",https://www.vinted.fr/items/5534277557-the-north-face-pullover,1811,17.0,4.0,-0.36890962049378384,0
The North Face Sweater,2319,23.0,3.0,5,5.0,51.0,"selten getragen
PREISE SIND VERHANDELBAR",https://www.vinted.fr/items/1687902306-the-north-face-sweater,1811,17.0,4.0,0.7201341176742728,0
Carhartt Jacke,362,25.0,4.0,9,5.0,10.0,Ich verkaufe eine Winterjacke / Parka in brauner Farbe.,https://www.vinted.fr/items/5925282833-carhartt-jacke,2051,51.0,7.0,-1.069991752676536,0
